date,id,type,proj,proj_count,desc
20160301,13.0,Taking pictures #photography,NA,NA,NA
20160301,14.0,H,NA,NA,Walk
20160302,1.0,W,Mixed,NA,Getting set up for the day; Right Environment stuff; SA
20160302,2.0,W,CAAutoSequential2016,172.0,Convert SA to R
20160302,3.0,W,CAAutoSequential2016,173.0,Convert SA to R
20160302,4.0,G,NA,NA,Taking pictures #photography
20160302,5.0,H,NA,NA,Walk
20160302,6.0,G,NA,NA,Taking pictures #photography
20160302,7.0,H,NA,NA,Walk
20160302,8.0,W,CAHOFiling2015,NA,Clean up documentation
20160302,9.0,W,CAAutoSequential2016,174.0,Convert SA to R
20160302,10.0,W,CAAutoSequential2016,175.0,Convert SA to R
20160302,11.0,W,CAAutoSequential2016,176.0,Convert SA to R
20160303,1.0,W,CAAutoSequential2016,177.0,Convert SA to R
20160303,2.0,W,CAAutoSequential2016,178.0,Convert SA to R
20160303,3.0,W,CAAutoSequential2016,179.0,Convert SA to R
20160303,4.0,W,CAAutoSequential2016,180.0,Convert SA to R
20160303,5.0,G,NA,NA,Listening to Serial
20160303,6.0,H,NA,NA,Walk
20160303,7.0,W,CAAutoSequential2016,181.0,Convert SA to R
20160303,8.0,G,NA,NA,Listening to Serial
20160303,9.0,H,NA,NA,Walk
20160304,1.0,W,Mixed,NA,Getting set up for the day; restarting computer
20160304,2.0,H,NA,NA,Walk
20160304,3.0,W,Mixed,NA,Getting ready for modeling meeting with Chris
20160304,4.0,W,CAAutoSequential2016,182.0,Convert SA to R
20160304,5.0,W,CAAutoSequential2016,183.0,Convert SA to R
20160304,6.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160304,7.0,H,NA,NA,Walk
20160304,8.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160304,9.0,W,CAAutoSequential2016,184.0,Convert SA to R
20160304,10.0,W,Mixed,NA,Look for Standard/Non-Standard variables
20160307,1.0,W,Mixed,NA,Getting set up for the week
20160307,2.0,W,Mixed,NA,Getting set up for the week
20160307,3.0,H,NA,NA,Walk
20160307,4.0,W,CAAutoSequential2016,185.0,Convert SA to R
20160307,5.0,W,CAAutoSequential2016,186.0,Convert SA to R
20160307,6.0,W,CAAutoSequential2016,187.0,Convert SA to R
20160307,7.0,W,CAAutoSequential2016,188.0,Convert SA to R
20160307,8.0,W,CAAutoSequential2016,189.0,Convert SA to R
20160307,9.0,W,CAAutoSequential2016,190.0,Convert SA to R
20160307,10.0,W,CAAutoSequential2016,191.0,Convert SA to R
20160307,11.0,W,CAAutoSequential2016,192.0,Convert SA to R
20160307,12.0,W,CAAutoSequential2016,193.0,Convert SA to R
20160307,13.0,W,CAAutoSequential2016,194.0,Convert SA to R
20160308,1.0,W,Mixed,NA,Getting set up for the day; RE stuff; Analyze Standard/Non-Standard mix
20160308,2.0,W,CAAutoStandardNonStandard,NA,
20160308,3.0,H,NA,NA,Walk
20160308,4.0,W,CAAutoStandardNonStandard,NA,
20160309,1.0,W,Mixed,NA,Getting set up for the day
20160309,2.0,H,NA,NA,Walk
20160309,3.0,W,CAAutoStandardNonStandard,NA,
20160309,4.0,W,CAAutoStandardNonStandard,NA,
20160309,5.0,W,CAAutoStandardNonStandard,NA,
20160309,6.0,W,CAAutoSequential2016,195.0,Convert SA to R
20160309,7.0,W,CAAutoSequential2016,196.0,Convert SA to R
20160309,8.0,W,CAAutoStandardNonStandard,NA,
20160309,9.0,W,Mixed,NA,
20160310,1.0,W,Mixed,NA,Getting set up for the day; RE stuff
20160310,2.0,M,NA,NA,Photos for @Erin and @Spencer
20160310,3.0,M,NA,NA,Photos for @Erin and @Spencer
20160310,4.0,W,CAAutoSequential2016,197.0,Convert SA to R
20160310,5.0,W,CAAutoSequential2016,198.0,Convert SA to R
20160310,6.0,W,CAAutoSequential2016,199.0,Convert SA to R
20160310,7.0,W,CAAutoSequential2016,200.0,Convert SA to R
20160310,8.0,G,NA,NA,Listening to The Obstacle is the Way
20160310,9.0,G,NA,NA,Listening to The Obstacle is the Way
20160310,10.0,G,NA,NA,Listening to The Obstacle is the Way
20160311,1.0,W,Mixed,NA,Getting set up for the day
20160311,2.0,W,Training_JoinsInR,1.0,
20160311,3.0,W,Training_JoinsInR,2.0,
20160311,4.0,W,Training_JoinsInR,3.0,
20160311,5.0,W,Training_JoinsInR,4.0,
20160311,6.0,W,Training_JoinsInR,5.0,
20160311,7.0,W,CAAutoSequential2016,201.0,Convert SA to R
20160311,8.0,W,CAAutoSequential2016,202.0,Convert SA to R
20160311,9.0,W,CAAutoSequential2016,203.0,Convert SA to R
20160311,10.0,W,CAAutoSequential2016,204.0,Convert SA to R
20160311,11.0,W,CAAutoSequential2016,205.0,Convert SA to R
20160314,1.0,W,Mixed,NA,Getting set up for the week; Run SAv2
20160314,2.0,W,Mixed,NA,Run SAv2; Helping Matthew
20160314,3.0,G,NA,NA,Listening to The Obstacle is the Way
20160314,4.0,H,NA,NA,Walk
20160314,5.0,W,CAAutoSequential2016,206.0,Convert SA to R
20160314,6.0,W,CAAutoSequential2016,207.0,Convert SA to R
20160314,7.0,W,CAAutoSequential2016,208.0,Convert SA to R
20160314,8.0,G,NA,NA,Listening to The Day of the Jackal
20160314,9.0,H,NA,NA,Walk
20160314,10.0,W,CAAutoSequential2016,209.0,Convert SA to R
20160314,11.0,W,CAAutoSequential2016,210.0,Convert SA to R
20160314,12.0,W,CAAutoSequential2016,211.0,Convert SA to R
20160314,13.0,W,CAAutoSequential2016,212.0,Convert SA to R
20160314,14.0,W,CAAutoSequential2016,213.0,Convert SA to R
20160314,15.0,W,CAAutoSequential2016,214.0,Convert SA to R
20160315,1.0,W,Mixed,NA,Getting set up for the day; Running SAv2
20160315,2.0,W,CAAutoSequential2016,215.0,Run SAv2
20160315,3.0,H,NA,NA,Walk
20160315,4.0,G,NA,NA,Taking pictures #photography
20160315,5.0,W,CAAutoSequential2016,216.0,Run SAv2
20160315,6.0,W,CAAutoSequential2016,217.0,Run SAv2
20160315,7.0,W,CAAutoSequential2016,218.0,Run SAv2
20160315,8.0,W,CAAutoSequential2016,219.0,Run SAv2
20160315,9.0,W,CAAutoSequential2016,220.0,Run SAv2
20160315,10.0,G,NA,NA,Listening to The Day of the Jackal
20160315,11.0,H,NA,NA,Walk
20160315,12.0,W,CAAutoSequential2016,221.0,Run SAv2
20160315,13.0,W,CAAutoSequential2016,222.0,Run SAv2
20160315,14.0,H,NA,NA,Walk
20160316,1.0,W,Mixed,NA,Getting set up for the day; GreenRide; Running SAv2
20160316,2.0,G,NA,NA,Listening to The Candid Frame podcast
20160316,3.0,H,NA,NA,Walk
20160316,4.0,G,NA,NA,Listening to The Candid Frame podcast
20160316,5.0,W,CAAutoSequential2016,222.0,Run SAv2
20160316,6.0,H,NA,NA,Walk
20160316,7.0,H,NA,NA,Walk
20160316,8.0,W,CAAutoSequential2016,223.0,Run SAv2
20160316,9.0,W,CAAutoSequential2016,224.0,Run SAv2
20160316,10.0,W,CAAutoSequential2016,225.0,Run SAv2
20160316,11.0,W,CAAutoSequential2016,226.0,Run SAv2
20160316,12.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160316,13.0,H,NA,NA,Walk
20160316,14.0,W,CAAutoSequential2016,227.0,Run SAv2
20160316,15.0,W,CAAutoSequential2016,228.0,Run SAv2
20160317,1.0,W,Mixed,NA,Getting set up for the day; Running auto measurement; cleaning out HO folders
20160317,2.0,W,Mixed,NA,Running auto measurement; cleaning out HO folders
20160317,3.0,W,Mixed,NA,Running auto measurement; cleaning out HO folders
20160317,4.0,G,NA,NA,Listening to The Day of the Jackal
20160317,5.0,H,NA,NA,Walk
20160317,6.0,W,Mixed,NA,Running auto measurement; SA investigating PHF mileage issue
20160317,7.0,G,NA,NA,Listening to The Day of the Jackal
20160317,8.0,H,NA,NA,Walk
20160317,9.0,G,NA,NA,Listening to The Day of the Jackal
20160317,10.0,H,NA,NA,Walk
20160317,11.0,G,NA,NA,Listening to The Day of the Jackal
20160318,1.0,W,Mixed,NA,Getting set up for the day; Running auto measurement
20160318,2.0,W,CAAutoSequential2016,229.0,Run SAv2
20160318,3.0,H,NA,NA,Walk
20160318,4.0,W,CAAutoSequential2016,230.0,Run SAv2
20160318,5.0,W,CAAutoSequential2016,231.0,Run SAv2
20160318,6.0,W,CAAutoSequential2016,232.0,Run SAv2
20160318,7.0,W,CAAutoSequential2016,233.0,Run SAv2
20160318,8.0,G,NA,NA,Listening to The Day of the Jackal
20160318,9.0,H,NA,NA,Walk
20160318,10.0,G,NA,NA,Listening to The Day of the Jackal
20160318,11.0,W,CAAutoSequential2016,234.0,Run SAv2
20160318,12.0,W,CAAutoSequential2016,235.0,Run SAv2
20160318,13.0,W,CAAutoSequential2016,236.0,Run SAv2
20160318,14.0,G,NA,NA,Listening to The Day of the Jackal
20160318,15.0,H,NA,NA,Walk
20160318,16.0,W,CAAutoSequential2016,237.0,Run SAv2
20160321,1.0,W,Mixed,NA,Getting set up for the week; Running SA
20160321,2.0,W,CAAutoSequential2016,238.0,Run SAv2
20160321,3.0,W,CAAutoSequential2016,239.0,Run SAv2
20160321,4.0,W,CAAutoSequential2016,240.0,Run SAv2
20160321,5.0,W,CAAutoSequential2016,241.0,Run SAv2
20160321,6.0,W,CAAutoSequential2016,242.0,Run SAv2
20160321,7.0,W,CAAutoSequential2016,243.0,Run SAv2
20160321,8.0,W,CAAutoSequential2016,244.0,Run SAv2
20160321,9.0,W,CAAutoSequential2016,245.0,Run SAv2
20160321,10.0,W,CAAutoSequential2016,246.0,Run SAv2
20160322,1.0,W,CAAutoSequential2016,247.0,Run SAv2
20160322,2.0,W,CAAutoSequential2016,248.0,Run SAv2
20160322,3.0,W,CAAutoSequential2016,249.0,Run SAv2
20160322,4.0,H,NA,NA,Walk
20160323,1.0,W,Mixed,NA,Getting set up for the day; RE stuff
20160324,1.0,W,CAAutoSequential2016,250.0,Run SAv2
20160324,2.0,G,NA,NA,Listening to The Four Hour Workweek
20160324,3.0,H,NA,NA,Walk
20160324,4.0,W,Mixed,NA,Helping Elizabeth
20160324,5.0,G,NA,NA,Listening to The Four Hour Workweek
20160324,6.0,G,NA,NA,Listening to The Four Hour Workweek
20160324,7.0,H,NA,NA,Walk
20160324,8.0,G,NA,NA,Listening to The Four Hour Workweek
20160324,9.0,H,NA,NA,Walk
20160324,10.0,G,NA,NA,Listening to The Four Hour Workweek
20160324,11.0,W,CAAutoSequential2016,251.0,Help Megan prepare for MOC meeting
20160324,12.0,W,CAAutoSequential2016,252.0,Help Megan prepare for MOC meeting
20160324,13.0,W,CAAutoSequential2016,253.0,Help Megan prepare for MOC meeting
20160324,14.0,W,CAAutoSequential2016,254.0,Help Megan prepare for MOC meeting
20160325,1.0,W,Mixed,NA,Getting set up for the day; Writing Merge/Join training session
20160325,2.0,G,NA,NA,Listening to The Four Hour Workweek
20160325,3.0,H,NA,NA,Walk
20160325,4.0,W,Training_JoinsInR,6.0,
20160325,5.0,W,Training_JoinsInR,7.0,
20160325,6.0,G,NA,NA,Listening to the Four Hour Workweek
20160325,7.0,H,NA,NA,Walk
20160325,8.0,G,NA,NA,Listening to the Four Hour Workweek
20160325,9.0,H,NA,NA,Walk
20160325,10.0,H,NA,NA,Walk
20160325,11.0,G,NA,NA,Listening to the Four Hour Workweek
20160404,1.0,W,Mixed,NA,Going through emails/RE stuff/getting through stuff after vacation
20160404,2.0,G,NA,NA,Listening to The Four Hour Workweek
20160404,3.0,H,NA,NA,Run
20160404,4.0,W,Mixed,NA,Going through emails/RE stuff/getting through stuff after vacation
20160404,5.0,W,Mixed,NA,Going through emails/RE stuff/getting through stuff after vacation
20160404,6.0,W,Mixed,NA,Going through emails/RE stuff/getting through stuff after vacation
20160404,7.0,G,NA,NA,Listening to The Tao of Seneca
20160404,8.0,H,NA,NA,Walk
20160404,9.0,W,Mixed,NA,Helping Elizabeth/RE stuff
20160404,10.0,W,CAAutoSequential2016,255.0,Joining fixed Mileage data
20160404,11.0,W,CAAutoSequential2016,256.0,Joining fixed Mileage data
20160404,12.0,G,NA,NA,Listening to The Tao of Seneca
20160404,13.0,H,NA,NA,Walk
20160404,14.0,W,Mixed,NA,Writing emails related to mentoring
20160404,15.0,W,Mixed,NA,Writing emails related to mentoring
20160405,1.0,W,Mixed,NA,"Getting set up for the day, replying to Ivan about SA variables"
20160405,2.0,W,Mixed,NA,"Replying to emails, reading RE comments, sending out RE agenda"
20160405,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160405,4.0,H,NA,NA,Walk
20160405,5.0,W,RightEnvironment,NA,Reading/Organizing RE comments
20160405,6.0,W,RightEnvironment,NA,Reading/Organizing RE comments
20160405,7.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160405,8.0,H,NA,NA,Walk
20160405,9.0,W,RightEnvironment,NA,Reading/Organizing RE comments
20160405,10.0,W,RightEnvironment,NA,Reading/Organizing RE comments and preparing for meeting
20160405,11.0,W,CAAutoSequential2016,257.0,Running SAv2
20160405,12.0,G,NA,NA,Listening to The Tim Ferriss Show podcast and The Candid Frame podcast
20160405,13.0,H,NA,NA,Walk
20160406,1.0,W,Mixed,NA,Getting set up for the day; Write code for frequency and severity bands for SA
20160406,2.0,W,CAAutoSequential2016,258.0,Write code for frequency and severity bands
20160406,3.0,W,CAAutoSequential2016,259.0,Write code for frequency and severity bands
20160406,4.0,W,CAAutoSequential2016,260.0,Helping Matthew with territory and mileage stuff
20160406,5.0,W,CAAutoSequential2016,261.0,Write code for frequency and severity bands
20160406,6.0,W,CAAutoSequential2016,262.0,Write code for frequency and severity bands
20160406,7.0,W,CAAutoSequential2016,263.0,Write code for frequency and severity bands
20160406,8.0,W,CAAutoSequential2016,264.0,Sending emails; Running SAv2
20160407,1.0,W,Mixed,NA,Getting set up for the day; Planning tasks for SA; sending out workload survey results
20160407,2.0,G,NA,NA,Listening to the Not So Standard Deviations podcast
20160407,3.0,H,NA,NA,Walk
20160407,4.0,W,CAAutoSequential2016,265.0,Investigating mileage in Mainframe
20160407,5.0,W,CAAutoSequential2016,266.0,Investigating mileage in Mainframe
20160407,6.0,G,NA,NA,Listening to the Not So Standard Deviations podcast
20160407,7.0,H,NA,NA,Walk
20160407,8.0,W,CAAutoSequential2016,267.0,Investigating mileage in Mainframe; Compile list of SA variables for RUFF team
20160407,9.0,W,CAAutoSequential2016,268.0,Investigating mileage in Mainframe
20160408,1.0,W,Mixed,NA,Getting set up for the day; Merge/Join Training
20160408,2.0,W,Training_JoinsInR,8.0,
20160408,3.0,W,Training_JoinsInR,9.0,
20160408,4.0,W,Training_JoinsInR,10.0,
20160408,5.0,W,Training_JoinsInR,11.0,
20160408,6.0,W,Training_JoinsInR,12.0,
20160408,7.0,W,Mixed,NA,Replying to Elizabeth; Getting ready for SA meeting with Megan
20160411,1.0,W,Mixed,NA,Getting set up for the week; Setting up time with Legal
20160411,2.0,W,Mixed,NA,Getting set up for the week; Helping Adam
20160411,3.0,W,CAAutoSequential2016,269.0,Update base rates to account for 6.99% change
20160411,4.0,W,Mixed,NA,Helping Matthew
20160411,5.0,W,CAAutoSequential2016,270.0,Update base rates to account for 6.99% change
20160411,6.0,G,NA,NA,Listening to The Four Hour Workweek
20160411,7.0,H,NA,NA,Walk
20160411,8.0,W,CAAutoSequential2016,271.0,Develop proposal for YL weights
20160411,9.0,W,CAAutoSequential2016,272.0,Develop proposal for YL weights
20160411,10.0,W,Mixed,NA,Talking to Patrick about career stuff
20160412,1.0,W,Mixed,NA,Getting set up for the day; restarting computer; running SA
20160412,2.0,W,Mixed,NA,Running SA; expensing things; booking flight
20160412,3.0,G,NA,NA,Listening to The Four Hour Workweek
20160412,4.0,H,NA,NA,Walk
20160412,5.0,W,CAAutoSequential2016,273.0,Develop proposal for YL weights
20160412,6.0,W,CAAutoSequential2016,274.0,Develop proposal for YL weights
20160412,7.0,G,NA,NA,Listening to The Four Hour Workweek
20160412,8.0,W,CAAutoSequential2016,275.0,Develop proposal for YL weights
20160412,9.0,W,CAAutoSequential2016,276.0,Develop proposal for YL weights
20160412,10.0,W,CAAutoSequential2016,277.0,Develop proposal for YL weights
20160412,11.0,W,CAAutoSequential2016,278.0,Develop proposal for YL weights
20160412,12.0,W,CAAutoSequential2016,279.0,Put together overview of ISP/first accident options
20160413,1.0,W,Mixed,NA,Getting set up for the day; Running SA; Preparing for meeting with Legal
20160413,2.0,W,CAAutoSequential2016,280.0,Preparing for meeting with Legal; Put together overview of ISP/first accident options
20160413,3.0,W,CAAutoSequential2016,281.0,Put together overview of ISP/first accident options
20160413,4.0,W,CAAutoSequential2016,282.0,Put together overview of ISP/first accident options
20160413,5.0,G,NA,NA,Listening to Serial
20160413,6.0,H,NA,NA,Walk
20160413,7.0,W,CAAutoSequential2016,283.0,Preparing for meeting with Legal; Put together overview of ISP/first accident options
20160413,8.0,W,CAAutoSequential2016,284.0,Put together overview of ISP/first accident options
20160414,1.0,W,Mixed,NA,Getting set up for the day; Organizing SA tasks
20160414,2.0,W,CAAutoSequential2016,285.0,Organizing tasks; Investigating ISP impacts after offset
20160414,3.0,W,CAAutoSequential2016,286.0,Investigating ISP impacts after offset
20160414,4.0,G,NA,NA,Listening to The Candid Frame podcast
20160414,5.0,H,NA,NA,Walk
20160414,6.0,W,CAAutoSequential2016,287.0,Investigating ISP impacts after offset; Investigating alternative options for reducing spread in ISP
20160414,7.0,W,CAAutoSequential2016,288.0,Investigating alternative options for reducing spread in ISP
20160414,8.0,G,NA,NA,Listening to The Art of Learning
20160414,9.0,H,NA,NA,Walk
20160414,10.0,W,CareerDevelopment,NA,Going through Guy's system
20160415,1.0,W,Mixed,NA,Getting set up for the day; thinking about Confluence
20160415,2.0,H,NA,NA,Walk
20160415,3.0,W,CAAutoSequential2016,289.0,Investigating alternative options for reducing spread in ISP
20160415,4.0,W,CAAutoSequential2016,290.0,Investigating alternative options for reducing spread in ISP
20160415,5.0,W,CAAutoSequential2016,291.0,Investigating alternative options for reducing spread in ISP
20160415,6.0,W,CAAutoSequential2016,292.0,Investigating alternative options for reducing spread in ISP
20160415,7.0,W,CAAutoSequential2016,293.0,Investigating alternative options for reducing spread in ISP
20160415,8.0,W,CAAutoSequential2016,294.0,Investigating alternative options for reducing spread in ISP
20160416,1.0,G,NA,NA,Listening to The Art of Learning
20160416,2.0,G,NA,NA,Listening to The Art of Learning
20160416,3.0,G,NA,NA,Listening to The Art of Learning
20160416,4.0,G,NA,NA,Listening to The Art of Learning
20160418,1.0,W,Mixed,NA,Getting set up for the week
20160418,2.0,W,Mixed,NA,Planning work for the week; Emailing Matt about RE agenda
20160418,3.0,W,Mixed,NA,SA: Preparing for MOC meeting; Emailing Charles about elasticity curve; RE agenda
20160418,4.0,W,Mixed,NA,Emailing Charles about elasticity curve; SA: Preparing for MOC meeting
20160418,5.0,W,Mixed,NA,Updating plan for the week; RE stuff
20160418,6.0,W,CAAutoSequential2016,295.0,Modify Marital/Gender factors to help with YL weights
20160418,7.0,W,CAAutoSequential2016,296.0,Modify Marital/Gender factors to help with YL weights
20160418,8.0,G,NA,NA,Listening to The Art of Learning
20160418,9.0,H,NA,NA,Walk
20160418,10.0,W,CAAutoSequential2016,297.0,Modify Marital/Gender factors to help with YL weights
20160418,11.0,W,CAAutoSequential2016,298.0,Modify Marital/Gender factors to help with YL weights
20160418,12.0,G,NA,NA,Listening to The Art of Learning
20160418,13.0,H,NA,NA,Walk
20160418,14.0,G,NBA15-16PaceAnalysis,1.0,Getting set up; scraping data
20160418,15.0,G,NBA15-16PaceAnalysis,2.0,Scraping data
20160418,16.0,G,NBA15-16PaceAnalysis,3.0,Scraping data
20160418,17.0,G,NBA15-16PaceAnalysis,4.0,Scraping data
20160419,1.0,W,Mixed,NA,Getting set up for the day; Finishing Merge/Join training
20160419,2.0,W,CAAutoSequential2016,299.0,Modify Marital/Gender factors to help with YL weights
20160419,3.0,W,CAAutoSequential2016,300.0,Modify Marital/Gender factors to help with YL weights
20160419,4.0,W,CAAutoSequential2016,301.0,Modify Marital/Gender factors to help with YL weights
20160419,5.0,G,NA,NA,Listening to The Art of Learning
20160419,6.0,H,NA,NA,Walk
20160419,7.0,W,CAAutoSequential2016,302.0,Modify Marital/Gender factors to help with YL weights
20160419,8.0,W,CAAutoSequential2016,303.0,Modify Marital/Gender factors to help with YL weights
20160419,9.0,G,NA,NA,Listening to The Art of Learning
20160419,10.0,H,NA,NA,Walk
20160419,11.0,G,NBA15-16PaceAnalysis,5.0,Analysis
20160419,12.0,G,NBA15-16PaceAnalysis,6.0,Analysis
20160420,1.0,W,Mixed,NA,Getting set up for the day; Preparing for the MOC meeting
20160420,2.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160420,3.0,H,NA,NA,Walk
20160420,4.0,W,CAAutoSequential2016,304.0,Prepare for MOC meeting
20160420,5.0,W,CAAutoSequential2016,305.0,Prepare for MOC meeting
20160420,6.0,W,CAAutoSequential2016,306.0,Prepare for MOC meeting
20160420,7.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160420,8.0,H,NA,NA,Walk
20160420,9.0,W,CAAutoSequential2016,307.0,Prepare for MOC meeting
20160420,10.0,W,CAAutoSequential2016,308.0,Prepare for MOC meeting
20160420,11.0,W,CAAutoSequential2016,309.0,Prepare for MOC meeting
20160420,12.0,W,CAAutoSequential2016,310.0,Prepare for MOC meeting
20160421,1.0,W,Mixed,NA,Getting set up for the day
20160421,2.0,W,CAAutoSequential2016,311.0,Check offset modeling code for Matthew
20160421,3.0,W,CAAutoSequential2016,312.0,Check offset modeling code for Matthew
20160421,4.0,G,NA,NA,Listening to The Candid Frame podcast
20160421,5.0,H,NA,NA,Walk
20160421,6.0,W,Mixed,NA,Develop retention estimate for Finance
20160421,7.0,W,Mixed,NA,Develop retention estimate for Finance
20160421,8.0,W,Mixed,NA,Develop retention estimate for Finance
20160421,9.0,W,Mixed,NA,Develop retention estimate for Finance
20160421,10.0,W,Mixed,NA,Develop retention estimate for Finance
20160421,11.0,G,NA,NA,Listening to The Candid Frame podcast
20160421,12.0,H,NA,NA,Walk
20160421,13.0,W,CAAutoSequential2016,313.0,Modify Marital/Gender factors to help with YL weights
20160421,14.0,W,CAAutoSequential2016,314.0,Modify Marital/Gender factors to help with YL weights
20160422,1.0,W,Mixed,NA,Getting set up for the day; Helping someone with CDF; logging thoughts on Guy's career development system
20160422,2.0,G,NA,NA,Planning how to use development time
20160422,3.0,G,NA,NA,Listening to The Candid Frame podcast
20160422,4.0,H,NA,NA,Walk
20160422,5.0,G,NBA15-16PaceAnalysis,7.0,Analysis
20160422,6.0,G,NBA15-16PaceAnalysis,8.0,Analysis
20160422,7.0,G,NA,NA,Listening to The Art of Learning
20160422,8.0,H,NA,NA,Walk
20160422,9.0,W,Mixed,NA,Posting questions to Charles about retention model; Prepare for MOC meeting
20160422,10.0,W,CAAutoSequential2016,315.0,Prepare for MOC meeting
20160422,11.0,W,CAAutoSequential2016,316.0,Prepare for MOC meeting
20160422,12.0,W,CAAutoSequential2016,317.0,Prepare for MOC meeting
20160422,13.0,W,Mixed,NA,Prepare for MOC meeting; Emails; Retention model for Finance
20160423,1.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160423,2.0,H,NA,NA,Walk
20160423,3.0,G,NA,NA,Reading War and Peace
20160423,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160423,5.0,H,NA,NA,Walk
20160423,6.0,M,NA,NA,Getting ready for the move to Omaha
20160423,7.0,M,NA,NA,Getting ready for the move to Omaha
20160423,8.0,M,NA,NA,Getting ready for the move to Omaha
20160423,9.0,M,NA,NA,Getting ready for the move to Omaha
20160424,1.0,G,NA,NA,Writing a blog post
20160424,2.0,M,NA,NA,Getting ready for the move to Omaha
20160424,3.0,M,NA,NA,Getting ready for the move to Omaha
20160424,4.0,M,NA,NA,Getting ready for the move to Omaha
20160424,5.0,M,NA,NA,Getting ready for the move to Omaha
20160424,6.0,M,NA,NA,Getting ready for the move to Omaha
20160425,1.0,W,Mixed,NA,Getting set up for the week
20160425,2.0,W,Mixed,NA,Posting workload presentation to Confluence; Planning work for the week
20160425,3.0,W,CAAutoSequential2016,318.0,Investigate SA data re: misc. vehicle types
20160425,4.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160425,5.0,H,NA,NA,Walk
20160425,6.0,W,CAAutoSequential2016,319.0,Investigate SA data re: misc. vehicle types; Documenting RUFF thoughts; Helping Elizabeth
20160425,7.0,W,CAAutoSequential2016,320.0,Modify Marital/Gender factors to help with YL weights
20160425,8.0,W,CAAutoSequential2016,321.0,Take a closer look at other variables
20160425,9.0,W,CAAutoSequential2016,322.0,Take a closer look at other variables
20160425,10.0,W,CAAutoSequential2016,323.0,Take a closer look at other variables
20160425,11.0,W,CAAutoSequential2016,324.0,Take a closer look at other variables
20160425,12.0,W,CAAutoSequential2016,325.0,Take a closer look at other variables
20160425,13.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160425,14.0,H,NA,NA,Walk
20160425,15.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160425,16.0,H,NA,NA,Walk
20160426,1.0,W,Mixed,NA,Getting set up for the day; SA stuff
20160426,2.0,W,CAAutoSequential2016,326.0,Modify Marital/Gender factors to help with YL weights
20160426,3.0,W,CAAutoSequential2016,327.0,Battling RMarkdown and HTMLWidgets
20160426,4.0,W,CAAutoSequential2016,328.0,Talking to Megan
20160426,5.0,M,NA,NA,Packing desk
20160426,6.0,M,NA,NA,Packing desk
20160426,7.0,M,NA,NA,Packing desk
20160426,8.0,W,CAAutoSequential2016,329.0,Battling RMarkdown and HTMLWidgets
20160426,9.0,W,CAAutoSequential2016,330.0,Battling RMarkdown and HTMLWidgets
20160427,1.0,W,Mixed,NA,Getting set up for the day; SA stuff
20160427,2.0,W,CAAutoSequential2016,331.0,Battling servers and the SA code
20160427,3.0,W,CAAutoSequential2016,332.0,Investigate pumping Mileage to make room for YL
20160427,4.0,W,CAAutoSequential2016,333.0,Investigate pumping Mileage to make room for YL
20160427,5.0,W,CAAutoSequential2016,334.0,Investigate pumping Mileage to make room for YL
20160427,6.0,W,CAAutoSequential2016,335.0,Investigate pumping Mileage to make room for YL
20160427,7.0,W,CAAutoSequential2016,336.0,Update mapping for Vehicle PGS Adjustment factor
20160427,8.0,W,CAAutoSequential2016,337.0,Update mapping for Vehicle PGS Adjustment factor
20160427,9.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160427,10.0,H,NA,NA,Walk
20160428,1.0,W,Mixed,NA,Getting set up for the day; SA notes/organization
20160428,2.0,W,CAAutoSequential2016,338.0,Investigate rated operator in PHF
20160428,3.0,W,CAAutoSequential2016,339.0,Investigate rated operator in PHF
20160428,4.0,W,CAAutoSequential2016,340.0,Investigate rated operator in PHF
20160428,5.0,M,NA,NA,Getting ready for the move
20160428,6.0,M,NA,NA,Getting ready for the move
20160428,7.0,M,NA,NA,Getting ready for the move
20160428,8.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160428,9.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160428,10.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160428,11.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160428,12.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160428,13.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160428,14.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160428,15.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160502,1.0,W,Mixed,NA,Getting set up for the month
20160502,2.0,W,Mixed,NA,Emails; Getting set up for the week
